29	-49907231	1995	2012-11-07 07:06:28 +0800
29	-49907231	1994	2012-11-07 07:07:22 +0800
29	-49907231	1993	2012-11-07 07:08:19 +0800
29	-49907231	1992	2012-11-07 07:09:07 +0800
29	-49907231	1991	2012-11-07 07:09:55 +0800
29	-49907231	1990	2012-11-07 07:11:36 +0800
29	-49907231	1989	2012-11-07 07:12:14 +0800
29	-49907231	1988	2012-11-07 07:12:55 +0800
29	-49907231	1987	2012-11-07 07:13:45 +0800
29	-49907231	1986	2012-11-07 07:14:54 +0800
29	-49907231	1985	2012-11-07 07:15:34 +0800
30	-49907239	2012	2012-11-07 07:16:26 +0800
30	-49907239	2011	2012-11-07 07:17:57 +0800
30	-49907239	2010	2012-11-07 07:18:52 +0800
30	-49907239	2009	2012-11-07 07:21:03 +0800
30	-49907239	2008	2012-11-07 07:21:44 +0800
30	-49907239	2007	2012-11-07 07:22:47 +0800
30	-49907239	2006	2012-11-07 07:24:17 +0800
30	-49907239	2005	2012-11-07 07:25:07 +0800
30	-49907239	2004	2012-11-07 07:26:01 +0800
30	-49907239	2003	2012-11-07 07:26:44 +0800
30	-49907239	2002	2012-11-07 07:27:26 +0800
30	-49907239	2001	2012-11-07 07:27:58 +0800
30	-49907239	2000	2012-11-07 07:29:22 +0800
30	-49907239	1999	2012-11-07 07:29:44 +0800
30	-49907239	1998	2012-11-07 07:30:06 +0800
30	-49907239	1997	2012-11-07 07:30:31 +0800
30	-49907239	1996	2012-11-07 07:31:28 +0800
30	-49907239	1995	2012-11-07 07:33:00 +0800
30	-49907239	1994	2012-11-07 07:33:31 +0800
30	-49907239	1993	2012-11-07 07:34:03 +0800
30	-49907239	1992	2012-11-07 07:35:11 +0800
30	-49907239	1991	2012-11-07 07:36:12 +0800
30	-49907239	1990	2012-11-07 07:36:52 +0800
30	-49907239	1989	2012-11-07 07:37:46 +0800
30	-49907239	1988	2012-11-07 07:38:44 +0800
30	-49907239	1987	2012-11-07 07:39:32 +0800
30	-49907239	1986	2012-11-07 07:41:07 +0800
30	-49907239	1985	2012-11-07 07:41:52 +0800
31	-49907255	2012	2012-11-07 07:42:35 +0800
31	-49907255	2011	2012-11-07 07:43:50 +0800
31	-49907255	2010	2012-11-07 07:45:04 +0800
31	-49907255	2009	2012-11-07 07:46:13 +0800
31	-49907255	2008	2012-11-07 07:47:30 +0800
31	-49907255	2007	2012-11-07 07:48:36 +0800
31	-49907255	2006	2012-11-07 07:49:46 +0800
31	-49907255	2005	2012-11-07 07:50:54 +0800
31	-49907255	2004	2012-11-07 07:51:41 +0800
31	-49907255	2003	2012-11-07 07:52:25 +0800
31	-49907255	2002	2012-11-07 07:53:04 +0800
31	-49907255	2001	2012-11-07 07:53:45 +0800
31	-49907255	2000	2012-11-07 07:54:18 +0800
31	-49907255	1999	2012-11-07 07:54:54 +0800
